,train_acc,test_acc
i7_c34,1.0,0.4693
i7_c35,1.0,0.4511
i7_c36,1.0,0.4552
i7_c37,1.0,0.4719
i7_c38,1.0,0.4818
i7_c39,1.0,0.477
i7_c40,1.0,0.4803
i7_c41,1.0,0.4782
i7_c42,1.0,0.4678
i7_c43,1.0,0.4817
i7_c44,1.0,0.4581
i7_c45,1.0,0.4633
i7_c46,1.0,0.4721
i7_c47,1.0,0.4737
i7_c48,1.0,0.4538
i7_c49,1.0,0.4772
i7_c50,1.0,0.4723
i7_c51,1.0,0.4666
i7_c52,1.0,0.4768
i7_c53,1.0,0.4586
i7_c54,1.0,0.4854
i7_c55,1.0,0.4727
i7_c56,1.0,0.4528
i7_c57,1.0,0.4731
i7_c58,1.0,0.4893
i7_c59,1.0,0.4668
i7_c60,1.0,0.4662
i7_c61,1.0,0.4674
i7_c62,1.0,0.4722
i7_c63,1.0,0.4486
i7_c64,1.0,0.472
i7_c65,1.0,0.4757
i7_c66,1.0,0.4363
i7_c67,1.0,0.4638
i7_c68,1.0,0.4337
i7_c69,1.0,0.4607
i7_c70,1.0,0.4835
i7_c71,1.0,0.4615
i7_c72,1.0,0.4838
i7_c73,1.0,0.4683
i7_c74,1.0,0.4682
i7_c75,1.0,0.4524
i7_c76,1.0,0.4565
i7_c77,1.0,0.4571
i7_c78,1.0,0.4684
i7_c79,1.0,0.4752
i7_c80,1.0,0.4712
i7_c81,1.0,0.4801
i7_c82,1.0,0.4854
i7_c83,1.0,0.4807
i7_c84,1.0,0.4735
i7_c85,1.0,0.4704
i7_c86,1.0,0.4415
i7_c87,1.0,0.4673
i7_c88,1.0,0.4622
i7_c89,1.0,0.4742
i7_c90,1.0,0.4778
i7_c91,1.0,0.4555
i7_c92,1.0,0.4753
i7_c93,1.0,0.4671
i7_c94,1.0,0.4802
i7_c95,1.0,0.478
i7_c96,1.0,0.476
i7_c97,1.0,0.4792
i7_c98,1.0,0.4608
i7_c99,1.0,0.4669
i7_c100,1.0,0.4717
i7_c101,1.0,0.4646
i7_c102,1.0,0.455
i7_c103,1.0,0.4724
i7_c104,1.0,0.481
i7_c105,1.0,0.4667
i7_c106,1.0,0.4621
i7_c107,1.0,0.4572
i7_c108,1.0,0.46
i7_c109,1.0,0.4701
i7_c110,1.0,0.4837
i7_c111,1.0,0.46
i7_c112,1.0,0.4652
i7_c113,1.0,0.4759
i7_c114,1.0,0.4744
i7_c115,1.0,0.4799
i7_c116,1.0,0.4553
i7_c117,1.0,0.4888
i7_c118,1.0,0.4683
i7_c119,1.0,0.4694
i7_c120,1.0,0.4746
i7_c121,1.0,0.4583
i7_c122,1.0,0.4738
i7_c123,1.0,0.4711
i7_c124,1.0,0.4458
i7_c125,1.0,0.4562
i7_c126,1.0,0.4783
i7_c127,1.0,0.4868
i7_g,0.6415,0.6072
i8_c0,1.0,0.4845
i8_c1,1.0,0.4877
i8_c2,1.0,0.4624
i8_c3,1.0,0.4668
i8_c4,1.0,0.483
i8_c5,1.0,0.4649
i8_c6,1.0,0.4839
i8_c7,1.0,0.4847
i8_c8,1.0,0.4617
i8_c9,1.0,0.4768
i8_c10,1.0,0.4689
i8_c11,1.0,0.4826
i8_c12,1.0,0.4889
i8_c13,1.0,0.4711
i8_c14,1.0,0.4833
i8_c15,1.0,0.4606
i8_c16,1.0,0.4594
i8_c17,1.0,0.4852
i8_c18,1.0,0.4912
i8_c19,1.0,0.4795
i8_c20,1.0,0.4682
i8_c21,1.0,0.4995
i8_c22,1.0,0.4596
i8_c23,1.0,0.4942
i8_c24,1.0,0.4755
i8_c25,1.0,0.4984
i8_c26,1.0,0.4876
i8_c27,1.0,0.4821
i8_c28,1.0,0.4837
i8_c29,1.0,0.4765
i8_c30,1.0,0.4665
i8_c31,1.0,0.4691
i8_c32,1.0,0.4785
i8_c33,1.0,0.478
i8_c34,1.0,0.4753
i8_c35,1.0,0.4584
i8_c36,1.0,0.4623
i8_c37,1.0,0.4787
i8_c38,1.0,0.4883
i8_c39,1.0,0.4863
i8_c40,1.0,0.487
i8_c41,1.0,0.486
i8_c42,1.0,0.4764
i8_c43,1.0,0.4875
i8_c44,1.0,0.4651
i8_c45,1.0,0.4714
i8_c46,1.0,0.4824
i8_c47,1.0,0.4828
i8_c48,1.0,0.4645
i8_c49,1.0,0.483
i8_c50,1.0,0.4807
i8_c51,1.0,0.4728
i8_c52,1.0,0.4835
i8_c53,1.0,0.4646
i8_c54,1.0,0.4935
i8_c55,1.0,0.4811
i8_c56,1.0,0.4612
i8_c57,1.0,0.4804
i8_c58,1.0,0.4967
i8_c59,1.0,0.4731
i8_c60,1.0,0.4744
i8_c61,1.0,0.4755
i8_c62,1.0,0.4787
i8_c63,1.0,0.4564
i8_c64,1.0,0.4765
i8_c65,1.0,0.4837
i8_c66,1.0,0.4437
i8_c67,1.0,0.4723
i8_c68,1.0,0.4408
i8_c69,1.0,0.4675
i8_c70,1.0,0.4907
i8_c71,1.0,0.4716
i8_c72,1.0,0.4887
i8_c73,1.0,0.4765
i8_c74,1.0,0.4741
i8_c75,1.0,0.461
i8_c76,1.0,0.4641
i8_c77,1.0,0.4663
i8_c78,1.0,0.4784
i8_c79,1.0,0.482
i8_c80,1.0,0.4796
i8_c81,1.0,0.4895
i8_c82,1.0,0.4931
i8_c83,1.0,0.4897
i8_c84,1.0,0.4828
i8_c85,1.0,0.4789
i8_c86,1.0,0.4487
i8_c87,1.0,0.4746
i8_c88,1.0,0.4694
i8_c89,1.0,0.4833
i8_c90,1.0,0.4868
i8_c91,1.0,0.463
i8_c92,1.0,0.4821
i8_c93,1.0,0.4752
i8_c94,1.0,0.4886
i8_c95,1.0,0.4864
i8_c96,1.0,0.4841
i8_c97,1.0,0.4859
i8_c98,1.0,0.4694
i8_c99,1.0,0.4728
i8_c100,1.0,0.4795
i8_c101,1.0,0.4715
i8_c102,1.0,0.4615
i8_c103,1.0,0.4802
i8_c104,1.0,0.4886
i8_c105,1.0,0.4741
i8_c106,1.0,0.4725
i8_c107,1.0,0.4662
i8_c108,1.0,0.4669
i8_c109,1.0,0.4794
i8_c110,1.0,0.4901
i8_c111,1.0,0.4685
i8_c112,1.0,0.4715
i8_c113,1.0,0.4833
i8_c114,1.0,0.4839
i8_c115,1.0,0.4893
i8_c116,1.0,0.464
i8_c117,1.0,0.4983
i8_c118,1.0,0.4773
i8_c119,1.0,0.4792
i8_c120,1.0,0.4833
i8_c121,1.0,0.4673
i8_c122,1.0,0.4824
i8_c123,1.0,0.48
i8_c124,1.0,0.4531
i8_c125,1.0,0.4643
i8_c126,1.0,0.4854
i8_c127,1.0,0.4939
i8_g,0.6507,0.6159
i9_c0,1.0,0.4907
i9_c1,1.0,0.4949
i9_c2,1.0,0.4696
i9_c3,1.0,0.4774
i9_c4,1.0,0.4899
i9_c5,1.0,0.4722
i9_c6,1.0,0.4885
i9_c7,1.0,0.4908
i9_c8,1.0,0.4706
i9_c9,1.0,0.4863
i9_c10,1.0,0.4772
i9_c11,1.0,0.4908
i9_c12,1.0,0.496
i9_c13,1.0,0.4788
i9_c14,1.0,0.4902
i9_c15,1.0,0.4679
i9_c16,1.0,0.4668
i9_c17,1.0,0.4922
i9_c18,1.0,0.4998
i9_c19,1.0,0.4852
i9_c20,1.0,0.4754
i9_c21,1.0,0.5082
i9_c22,1.0,0.4659
i9_c23,1.0,0.5024
i9_c24,1.0,0.483
i9_c25,1.0,0.5053
i9_c26,1.0,0.4928
i9_c27,1.0,0.489
i9_c28,1.0,0.4913
i9_c29,1.0,0.4838
i9_c30,1.0,0.4767
i9_c31,1.0,0.4791
i9_c32,1.0,0.4838
i9_c33,1.0,0.485
i9_c34,1.0,0.4833
i9_c35,1.0,0.4663
i9_c36,1.0,0.4691
i9_c37,1.0,0.4855
i9_c38,1.0,0.4965
i9_c39,1.0,0.4932
i9_c40,1.0,0.496
i9_c41,1.0,0.4928
i9_c42,1.0,0.4838
i9_c43,1.0,0.4957
i9_c44,1.0,0.4729
i9_c45,1.0,0.4783
i9_c46,1.0,0.4886
i9_c47,1.0,0.4882
i9_c48,1.0,0.4719
i9_c49,1.0,0.4892
i9_c50,1.0,0.4857
i9_c51,1.0,0.4777
i9_c52,1.0,0.4914
i9_c53,1.0,0.4728
i9_c54,1.0,0.5015
i9_c55,1.0,0.4883
i9_c56,1.0,0.4685
i9_c57,1.0,0.4874
i9_c58,1.0,0.502
i9_c59,1.0,0.4824
i9_c60,1.0,0.4809
i9_c61,1.0,0.482
i9_c62,1.0,0.4864
i9_c63,1.0,0.4631
i9_c64,1.0,0.4846
i9_c65,1.0,0.4902
i9_c66,1.0,0.4508
i9_c67,1.0,0.4809
i9_c68,1.0,0.4489
i9_c69,1.0,0.4766
i9_c70,1.0,0.4974
i9_c71,1.0,0.4794
i9_c72,1.0,0.4965
i9_c73,1.0,0.4848
i9_c74,1.0,0.4804
i9_c75,1.0,0.4691
i9_c76,1.0,0.4719
i9_c77,1.0,0.4726
i9_c78,1.0,0.484
i9_c79,1.0,0.4892
i9_c80,1.0,0.4874
i9_c81,1.0,0.4979
i9_c82,1.0,0.5011
i9_c83,1.0,0.4963
i9_c84,1.0,0.49
i9_c85,1.0,0.4876
i9_c86,1.0,0.4557
i9_c87,1.0,0.4821
i9_c88,1.0,0.477
i9_c89,1.0,0.4907
i9_c90,1.0,0.4923
i9_c91,1.0,0.4705
i9_c92,1.0,0.4892
i9_c93,1.0,0.4816
i9_c94,1.0,0.4964
i9_c95,1.0,0.4955
i9_c96,1.0,0.4908
i9_c97,1.0,0.4913
i9_c98,1.0,0.4772
i9_c99,1.0,0.4786
i9_c100,1.0,0.4875
i9_c101,1.0,0.4796
i9_c102,1.0,0.4655
i9_c103,1.0,0.4885
i9_c104,1.0,0.4944
i9_c105,1.0,0.4836
i9_c106,1.0,0.4778
i9_c107,1.0,0.4725
i9_c108,1.0,0.4756
i9_c109,1.0,0.4852
i9_c110,1.0,0.5001
i9_c111,1.0,0.4757
i9_c112,1.0,0.4824
i9_c113,1.0,0.4907
i9_c114,1.0,0.4921
i9_c115,1.0,0.4943
i9_c116,1.0,0.4714
i9_c117,1.0,0.5056
i9_c118,1.0,0.4833
i9_c119,1.0,0.4858
i9_c120,1.0,0.4896
i9_c121,1.0,0.4771
i9_c122,1.0,0.4892
i9_c123,1.0,0.4868
i9_c124,1.0,0.4584
i9_c125,1.0,0.4709
i9_c126,1.0,0.4918
i9_c127,1.0,0.5017
i9_g,0.6582,0.6233
